FID RT (min),FID Signal,,MS RT (min),MS Signal
15.49665938,4.119857922,,,
15.49749272,4.115628189,,,
15.49832605,4.115263011,,,
15.49915938,4.118229044,,,
15.49999272,4.121989333,,,
15.50082605,4.123694356,,,
15.50165938,4.122111444,,,
15.50249272,4.119611422,,,
15.50332605,4.117333444,,,
15.50415938,4.115626767,,,
15.50499272,4.1130694,,,
15.50582605,4.1091691,,,
15.50665938,4.108397267,,,
15.50749272,4.1104294,,,
15.50832605,4.113207978,,,
15.50915938,4.116773067,,,
15.50999272,4.115864,,,
15.51082605,4.112892156,,,
15.51165938,4.106876733,,,
15.51249272,4.105305689,,,
15.51332605,4.1041355,,,
15.51415938,4.102810744,,,
15.51499272,4.100826533,,,
15.51582605,4.097673656,,,
15.51665938,4.093385911,,,
15.51749272,4.092003611,,,
15.51832605,4.094194789,,,
15.51915938,4.0972529,,,
15.51999272,4.097991478,,,
15.52082605,4.099235378,,,
15.52165938,4.097814356,,,
15.52249272,4.094572167,,,
15.52332605,4.088107344,,,
15.52415938,4.0830598,,,
15.52499272,4.0818467,,,
15.52582605,4.085686222,,,
15.52665938,4.091669678,,,
15.52749272,4.0932333,,,
15.52832605,4.0903787,,,
15.52915938,4.084168611,,,
15.52999272,4.081104844,,,
15.53082605,4.081379522,,,
15.53165938,4.0837477,,,
15.53249272,4.083295889,,,
15.53332605,4.080537878,,,
15.53415938,4.077056933,,,
15.53499272,4.076059944,,,
15.53582605,4.077734867,,,
15.53665938,4.077227289,,,
15.53749272,4.073903233,,,
15.53832605,4.0697585,,,
15.53915938,4.068105311,,,
15.53999272,4.070384178,,,
15.54082605,4.069037456,,,
15.54165938,4.067038222,,,
15.54249272,4.062575122,,,
15.54332605,4.058434856,,,
15.54415938,4.056442,,,
15.54499272,4.056376756,,,
15.54582605,4.057981044,,,
15.54665938,4.059690478,,,
15.54749272,4.059219811,,,
15.54832605,4.057696378,,,
15.54915938,4.052980633,,,
15.54999272,4.0505909,,,
15.55082605,4.050632789,,,
15.55165938,4.052932256,,,
15.55249272,4.0537547,,,
15.55332605,4.053256244,,,
15.55415938,4.051966578,,,
15.55499272,4.050969311,,,
15.55582605,4.050389633,,,
15.55665938,4.051477956,,,
15.55749272,4.0519466,,,
15.55832605,4.050152644,,,
15.55915938,4.046520656,,,
15.55999272,4.044551689,,,
15.56082605,4.044191956,,,
15.56165938,4.046145222,,,
15.56249272,4.049337678,,,
15.56332605,4.051410344,,,
15.56415938,4.051393056,,,
15.56499272,4.051962322,,,
15.56582605,4.056082489,,,
15.56665938,4.059030144,,,
15.56749272,4.055942367,,,
15.56832605,4.050698333,,,
15.56915938,4.047296867,,,
15.56999272,4.046165067,,,
15.57082605,4.045762022,,,
15.57165938,4.045617933,,,
15.57249272,4.046010744,,,
15.57332605,4.047410378,,,
15.57415938,4.047630856,,,
15.57499272,4.0470168,,,
15.57582605,4.041296044,,,
15.57665938,4.034812133,,,
15.57749272,4.030211856,,,
15.57832605,4.0299911,,,
15.57915938,4.031515767,,,
15.57999272,4.032660822,,,
15.58082605,4.033829133,,,
15.58165938,4.034820489,,,
15.58249272,4.034888178,,,
15.58332605,4.036308144,,,
15.58415938,4.037035522,,,
15.58499272,4.039906244,,,
15.58582605,4.041921767,,,
15.58665938,4.043768922,,,
15.58749272,4.042882467,,,
15.58832605,4.0422022,,,
15.58915938,4.044636211,,,
15.58999272,4.048414956,,,
15.59082605,4.052391033,,,
15.59165938,4.058023967,,,
15.59249272,4.064798356,,,
15.59332605,4.069237144,,,
15.59415938,4.068143267,,,
15.59499272,4.068026567,,,
15.59582605,4.068271556,,,
15.59665938,4.0700113,,,
15.59749272,4.070696656,,,
15.59832605,4.072106811,,,
15.59915938,4.075323367,,,
15.59999272,4.074626411,,,
15.60082605,4.074568111,,,
15.60165938,4.0748562,,,
15.60249272,4.078049422,,,
15.60332605,4.080541678,,,
15.60415938,4.079602167,,,
15.60499272,4.077869444,,,
15.60582605,4.074237189,,,
15.60665938,4.067830744,,,
15.60749272,4.063759689,,,
15.60832605,4.063459556,,,
15.60915938,4.067908689,,,
15.60999272,4.066701078,,,
15.61082605,4.063211433,,,
15.61165938,4.061006033,,,
15.61249272,4.061934278,,,
15.61332605,4.059753667,,,
15.61415938,4.053731622,,,
15.61499272,4.0472208,,,
15.61582605,4.042133333,,,
15.61665938,4.035859978,,,
15.61749272,4.030768167,,,
15.61832605,4.030778833,,,
15.61915938,4.032049956,,,
15.61999272,4.030582278,,,
15.62082605,4.026814722,,,
15.62165938,4.025231967,,,
15.62249272,4.025354256,,,
15.62332605,4.024026511,,,
15.62415938,4.020675022,,,
15.62499272,4.016987656,,,
15.62582605,4.011793511,,,
15.62665938,4.007528089,,,
15.62749272,4.002177989,,,
15.62832605,3.995247744,,,
15.62915938,3.988272856,,,
15.62999272,3.983171611,,,
15.63082605,3.982340333,,,
15.63165938,3.981656167,,,
15.63249272,3.9798368,,,
15.63332605,3.977541167,,,
15.63415938,3.9786538,,,
15.63499272,3.982017433,,,
15.63582605,3.984549611,,,
15.63665938,3.982593611,,,
15.63749272,3.978092922,,,
15.63832605,3.976832222,,,
15.63915938,3.980225778,,,
15.63999272,3.984554478,,,
15.64082605,3.985000333,,,
15.64165938,3.981327344,,,
15.64249272,3.977738456,,,
15.64332605,3.9763959,,,
15.64415938,3.9765886,,,
15.64499272,3.978921778,,,
15.64582605,3.9813472,,,
15.64665938,3.982810444,,,
15.64749272,3.980168044,,,
15.64832605,3.975025767,,,
15.64915938,3.971632522,,,
15.64999272,3.970352467,,,
15.65082605,3.968362822,,,
15.65165938,3.965331722,,,
15.65249272,3.964730089,,,
15.65332605,3.966072933,,,
15.65415938,3.968165544,,,
15.65499272,3.968596289,,,
15.65582605,3.969041478,,,
15.65665938,3.967634589,,,
15.65749272,3.964348156,,,
15.65832605,3.961525067,,,
15.65915938,3.959731078,,,
15.65999272,3.959632422,,,
15.66082605,3.958762967,,,
15.66165938,3.957642889,,,
15.66249272,3.956983211,,,
15.66332605,3.956691656,,,
15.66415938,3.9557176,,,
15.66499272,3.951880767,,,
15.66582605,3.948840822,,,
15.66665938,3.949429356,,,
15.66749272,3.953872889,,,
15.66832605,3.9586638,,,
15.66915938,3.961798911,,,
15.66999272,3.963308811,,,
15.67082605,3.961607667,,,
15.67165938,3.957749967,,,
15.67249272,3.9533596,,,
15.67332605,3.951432711,,,
15.67415938,3.951553656,,,
15.67499272,3.950499411,,,
15.67582605,3.9509567,,,
15.67665938,3.951073833,,,
15.67749272,3.951651333,,,
15.67832605,3.949803389,,,
15.67915938,3.950122722,,,
15.67999272,3.952016544,,,
15.68082605,3.954095367,,,
15.68165938,3.9529614,,,
15.68249272,3.951344878,,,
15.68332605,3.9489405,,,
15.68415938,3.948253733,,,
15.68499272,3.9463172,,,
15.68582605,3.946464989,,,
15.68665938,3.947090722,,,
15.68749272,3.949463733,,,
15.68832605,3.954577378,,,
15.68915938,3.9595141,,,
15.68999272,3.9634767,,,
15.69082605,3.964248133,,,
15.69165938,3.964591244,,,
15.69249272,3.966798911,,,
15.69332605,3.969274922,,,
15.69415938,3.971775544,,,
15.69499272,3.976268067,,,
15.69582605,3.981547422,,,
15.69665938,3.9871878,,,
15.69749272,3.992746044,,,
15.69832605,3.999516311,,,
15.69915938,4.006033133,,,
15.69999272,4.010788133,,,
15.70082605,4.013921533,,,
15.70165938,4.020457911,,,
15.70249272,4.029028711,,,
15.70332605,4.039937822,,,
15.70415938,4.049127711,,,
15.70499272,4.057044056,,,
15.70582605,4.064298078,,,
15.70665938,4.072555567,,,
15.70749272,4.079605956,,,
15.70832605,4.084391956,,,
15.70915938,4.088026889,,,
15.70999272,4.091668956,,,
15.71082605,4.099424144,,,
15.71165938,4.108283322,,,
15.71249272,4.116581444,,,
15.71332605,4.123949322,,,
15.71415938,4.129982944,,,
15.71499272,4.132336711,,,
15.71582605,4.131592556,,,
15.71665938,4.1297261,,,
15.71749272,4.133190089,,,
15.71832605,4.137874933,,,
15.71915938,4.140581367,,,
15.71999272,4.139049967,,,
15.72082605,4.135160811,,,
15.72165938,4.130631578,,,
15.72249272,4.124001978,,,
15.72332605,4.113730433,,,
15.72415938,4.103167711,,,
15.72499272,4.093475556,,,
15.72582605,4.083791,,,
15.72665938,4.072472389,,,
15.72749272,4.0639564,,,
15.72832605,4.058741844,,,
15.72915938,4.052016311,,,
15.72999272,4.0422248,,,
15.73082605,4.029354967,,,
15.73165938,4.020977822,,,
15.73249272,4.011998389,,,
15.73332605,4.002924722,,,
15.73415938,3.990667511,,,
15.73499272,3.982103744,,,
15.73582605,3.975646244,,,
15.73665938,3.971527878,,,
15.73749272,3.966516811,,,
15.73832605,3.960880933,,,
15.73915938,3.952762233,,,
15.73999272,3.943015544,,,
15.74082605,3.934300533,,,
15.74165938,3.930606122,,,
15.74249272,3.929416856,,,
15.74332605,3.927486256,,,
15.74415938,3.922311856,,,
15.74499272,3.917689478,,,
15.74582605,3.913241133,,,
15.74665938,3.909781933,,,
15.74749272,3.908051989,,,
15.74832605,3.907032233,,,
15.74915938,3.906336367,,,
15.74999272,3.903017422,,,
15.75082605,3.903508567,,,
15.75165938,3.905475467,,,
15.75249272,3.906405989,,,
15.75332605,3.903256922,,,
15.75415938,3.8969945,,,
15.75499272,3.890629111,,,
15.75582605,3.887291544,,,
15.75665938,3.888254489,,,
15.75749272,3.890607144,,,
15.75832605,3.888358678,,,
15.75915938,3.887017711,,,
15.75999272,3.887688022,,,
15.76082605,3.889785444,,,
15.76165938,3.890440078,,,
15.76249272,3.891164233,,,
15.76332605,3.892004622,,,
15.76415938,3.891899322,,,
15.76499272,3.891554122,,,
15.76582605,3.891378178,,,
15.76665938,3.8883049,,,
15.76749272,3.882992356,,,
15.76832605,3.878622089,,,
15.76915938,3.878658578,,,
15.76999272,3.883357989,,,
15.77082605,3.887381678,,,
15.77165938,3.889197878,,,
15.77249272,3.888408022,,,
15.77332605,3.887541389,,,
15.77415938,3.884089378,,,
15.77499272,3.880852122,,,
15.77582605,3.879381667,,,
15.77665938,3.880328856,,,
15.77749272,3.880156478,,,
15.77832605,3.878211533,,,
15.77915938,3.8765678,,,
15.77999272,3.875087733,,,
15.78082605,3.873796278,,,
15.78165938,3.876104133,,,
15.78249272,3.876204511,,,
15.78332605,3.8770169,,,
15.78415938,3.874873656,,,
15.78499272,3.874445011,,,
15.78582605,3.874284489,,,
15.78665938,3.874431744,,,
15.78749272,3.875746111,,,
15.78832605,3.877955378,,,
15.78915938,3.879996911,,,
15.78999272,3.880347967,,,
15.79082605,3.879366967,,,
15.79165938,3.879043089,,,
15.79249272,3.879444344,,,
15.79332605,3.8763177,,,
15.79415938,3.874190522,,,
15.79499272,3.873363933,,,
15.79582605,3.876729178,,,
15.79665938,3.876219078,,,
15.79749272,3.8743572,,,
15.79832605,3.872175244,,,
15.79915938,3.8722789,,,
15.79999272,3.873151433,,,
15.80082605,3.875992189,,,
15.80165938,3.879670122,,,
15.80249272,3.881193589,,,
15.80332605,3.8788723,,,
15.80415938,3.875043656,,,
15.80499272,3.871826222,,,
15.80582605,3.871171089,,,
15.80665938,3.871257978,,,
15.80749272,3.871019044,,,
15.80832605,3.871875222,,,
15.80915938,3.871734311,,,
15.80999272,3.871605967,,,
15.81082605,3.869262978,,,
15.81165938,3.868518644,,,
15.81249272,3.869134044,,,
15.81332605,3.871837156,,,
15.81415938,3.874747567,,,
15.81499272,3.879189133,,,
15.81582605,3.881023233,,,
15.81665938,3.8804203,,,
15.81749272,3.879132356,,,
15.81832605,3.8788749,,,
15.81915938,3.878315978,,,
15.81999272,3.8759941,,,
15.82082605,3.875835044,,,
15.82165938,3.8789095,,,
15.82249272,3.8826723,,,
15.82332605,3.885210544,,,
15.82415938,3.887617222,,,
15.82499272,3.891939678,,,
15.82582605,3.896686878,,,
15.82665938,3.899474078,,,
15.82749272,3.901007889,,,
15.82832605,3.901883867,,,
15.82915938,3.904908933,,,
15.82999272,3.910187978,,,
15.83082605,3.916893522,,,
15.83165938,3.922878678,,,
15.83249272,3.927388467,,,
15.83332605,3.932458656,,,
15.83415938,3.939401144,,,
15.83499272,3.946169944,,,
15.83582605,3.955137856,,,
15.83665938,3.962872189,,,
15.83749272,3.970307289,,,
15.83832605,3.975233089,,,
15.83915938,3.977128978,,,
15.83999272,3.981281,,,
15.84082605,3.985600867,,,
15.84165938,3.991979311,,,
15.84249272,3.998367211,,,
15.84332605,4.006647856,,,
15.84415938,4.017819156,,,
15.84499272,4.028230522,,,
15.84582605,4.0350793,,,
15.84665938,4.039052333,,,
15.84749272,4.042397144,,,
15.84832605,4.048537522,,,
15.84915938,4.058791822,,,
15.84999272,4.0700009,,,
15.85082605,4.079339078,,,
15.85165938,4.0868834,,,
15.85249272,4.092979433,,,
15.85332605,4.100664311,,,
15.85415938,4.105749767,,,
15.85499272,4.110367767,,,
15.85582605,4.1130027,,,
15.85665938,4.116821678,,,
15.85749272,4.117878022,,,
15.85832605,4.119686811,,,
15.85915938,4.119627322,,,
15.85999272,4.122671156,,,
15.86082605,4.124680344,,,
15.86165938,4.128879367,,,
15.86249272,4.132435756,,,
15.86332605,4.132152156,,,
15.86415938,4.1308161,,,
15.86499272,4.129557767,,,
15.86582605,4.129828378,,,
15.86665938,4.128411989,,,
15.86749272,4.125531744,,,
15.86832605,4.123776856,,,
15.86915938,4.119442544,,,
15.86999272,4.115360344,,,
15.87082605,4.111793778,,,
15.87165938,4.1109281,,,
15.87249272,4.110952567,,,
15.87332605,4.108627978,,,
15.87415938,4.103298756,,,
15.87499272,4.097702567,,,
15.87582605,4.093211011,,,
15.87665938,4.090955322,,,
15.87749272,4.086901333,,,
15.87832605,4.081114767,,,
15.87915938,4.074782389,,,
15.87999272,4.071201156,,,
15.88082605,4.068630133,,,
15.88165938,4.065935878,,,
15.88249272,4.063463244,,,
15.88332605,4.061518289,,,
15.88415938,4.060836722,,,
15.88499272,4.059118722,,,
15.88582605,4.055794233,,,
15.88665938,4.048710544,,,
15.88749272,4.040094333,,,
15.88832605,4.033212167,,,
15.88915938,4.029382556,,,
15.88999272,4.026744311,,,
15.89082605,4.023235411,,,
15.89165938,4.020789411,,,
15.89249272,4.015972211,,,
15.89332605,4.011543944,,,
15.89415938,4.005567678,,,
15.89499272,4.000719989,,,
15.89582605,3.9961057,,,
15.89665938,3.993634433,,,
15.89749272,3.991834967,,,
15.89832605,3.989951567,,,
15.89915938,3.986116578,,,
15.89999272,3.9831442,,,
15.90082605,3.981205933,,,
15.90165938,3.979463367,,,
15.90249272,3.974944678,,,
15.90332605,3.970187556,,,
15.90415938,3.965623022,,,
15.90499272,3.9609501,,,
15.90582605,3.957934011,,,
15.90665938,3.956433633,,,
15.90749272,3.959253322,,,
15.90832605,3.960226722,,,
15.90915938,3.958205967,,,
15.90999272,3.953341811,,,
15.91082605,3.947989467,,,
15.91165938,3.944090711,,,
15.91249272,3.940930689,,,
15.91332605,3.9354038,,,
15.91415938,3.931148411,,,
15.91499272,3.928939178,,,
15.91582605,3.930931267,,,
15.91665938,3.929399133,,,
15.91749272,3.924484833,,,
15.91832605,3.9198518,,,
15.91915938,3.916016189,,,
15.91999272,3.913952422,,,
15.92082605,3.912149167,,,
15.92165938,3.912047011,,,
15.92249272,3.913157256,,,
15.92332605,3.9116331,,,
15.92415938,3.909038967,,,
15.92499272,3.906887133,,,
15.92582605,3.907599989,,,
15.92665938,3.908014989,,,
15.92749272,3.905952378,,,
15.92832605,3.899919722,,,
15.92915938,3.898069433,,,
15.92999272,3.898598878,,,
15.93082605,3.900845833,,,
15.93165938,3.899282489,,,
15.93249272,3.896545589,,,
15.93332605,3.895619067,,,
15.93415938,3.897566978,,,
15.93499272,3.900829478,,,
15.93582605,3.899722389,,,
15.93665938,3.896415544,,,
15.93749272,3.892491622,,,
15.93832605,3.891271844,,,
15.93915938,3.8920234,,,
15.93999272,3.891507511,,,
15.94082605,3.891749567,,,
15.94165938,3.893660956,,,
15.94249272,3.896285389,,,
15.94332605,3.899154544,,,
15.94415938,3.898071633,,,
15.94499272,3.894424156,,,
15.94582605,3.893364467,,,
15.94665938,3.893100267,,,
15.94749272,3.895744178,,,
15.94832605,3.896270178,,,
15.94915938,3.898957722,,,
15.94999272,3.900430156,,,
15.95082605,3.903666378,,,
15.95165938,3.906214222,,,
15.95249272,3.910261944,,,
15.95332605,3.910790844,,,
15.95415938,3.911664778,,,
15.95499272,3.914260722,,,
15.95582605,3.919587533,,,
15.95665938,3.921995111,,,
15.95749272,3.923342789,,,
15.95832605,3.925407189,,,
15.95915938,3.9314155,,,
15.95999272,3.937131456,,,
15.96082605,3.941408911,,,
15.96165938,3.944022422,,,
15.96249272,3.946315422,,,
15.96332605,3.949476511,,,
15.96415938,3.9561337,,,
15.96499272,3.964096078,,,
15.96582605,3.971245333,,,
15.96665938,3.975644778,,,
15.96749272,3.980309078,,,
15.96832605,3.984022244,,,
15.96915938,3.9892814,,,
15.96999272,3.994331067,,,
15.97082605,4.003122956,,,
15.97165938,4.010412689,,,
15.97249272,4.014705611,,,
15.97332605,4.015211089,,,
15.97415938,4.017016756,,,
15.97499272,4.020422056,,,
15.97582605,4.024074022,,,
15.97665938,4.026688189,,,
15.97749272,4.030152378,,,
15.97832605,4.0327711,,,
15.97915938,4.033599044,,,
15.97999272,4.034132822,,,
15.98082605,4.034587844,,,
15.98165938,4.032230111,,,
15.98249272,4.030250811,,,
15.98332605,4.025633822,,,
15.98415938,4.019750733,,,
15.98499272,4.0109413,,,
15.98582605,4.006409811,,,
15.98665938,4.0045071,,,
15.98749272,4.001981567,,,
15.98832605,3.996246567,,,
15.98915938,3.989131422,,,
15.98999272,3.982493056,,,
15.99082605,3.9758645,,,
15.99165938,3.970066089,,,
15.99249272,3.963551611,,,
15.99332605,3.956919767,,,
15.99415938,3.947935756,,,
15.99499272,3.937653067,,,
15.99582605,3.929000933,,,
15.99665938,3.925361811,,,
15.99749272,3.923247189,,,
15.99832605,3.919579611,,,
15.99915938,3.914943,,,
15.99999272,3.909401511,,,
16.00082605,3.9036548,,,
16.00165938,3.894959322,,,
16.00249272,3.8885288,,,
16.00332605,3.885514889,,,
16.00415938,3.882634589,,,
16.00499272,3.878842322,,,
16.00582605,3.873790667,,,
16.00665938,3.870699056,,,
16.00749272,3.869068033,,,
16.00832605,3.868083789,,,
16.00915938,3.869449856,,,
16.00999272,3.869064944,,,
16.01082605,3.867277133,,,
16.01165938,3.862931122,,,
16.01249272,3.861631867,,,
16.01332605,3.860457111,,,
16.01415938,3.859540056,,,
16.01499272,3.856754644,,,
16.01582605,3.854733733,,,
16.01665938,3.852015311,,,
16.01749272,3.850139256,,,
16.01832605,3.8473088,,,
16.01915938,3.8465451,,,
16.01999272,3.846548956,,,
16.02082605,3.8471062,,,
16.02165938,3.846262422,,,
16.02249272,3.844771667,,,
16.02332605,3.845023267,,,
16.02415938,3.844613967,,,
16.02499272,3.841947511,,,
16.02582605,3.839586178,,,
16.02665938,3.840442678,,,
16.02749272,3.842579889,,,
16.02832605,3.843874489,,,
16.02915938,3.842173856,,,
16.02999272,3.842147744,,,
16.03082605,3.842754967,,,
16.03165938,3.845492533,,,
16.03249272,3.845680344,,,
16.03332605,3.843944367,,,
16.03415938,3.843530689,,,
16.03499272,3.842323133,,,
16.03582605,3.8417912,,,
16.03665938,3.841018044,,,
16.03749272,3.841928689,,,
16.03832605,3.843375267,,,
16.03915938,3.843444378,,,
16.03999272,3.8428149,,,
16.04082605,3.843903733,,,
16.04165938,3.846896978,,,
16.04249272,3.848982111,,,
16.04332605,3.848392911,,,
16.04415938,3.845613044,,,
16.04499272,3.846234856,,,
16.04582605,3.848962033,,,
16.04665938,3.853405644,,,
16.04749272,3.856258211,,,
16.04832605,3.857746667,,,
16.04915938,3.856450778,,,
16.04999272,3.854753578,,,
16.05082605,3.852141889,,,
16.05165938,3.849672944,,,
16.05249272,3.851875756,,,
16.05332605,3.8561124,,,
16.05415938,3.858795644,,,
16.05499272,3.857322967,,,
16.05582605,3.854098867,,,
16.05665938,3.8543542,,,
16.05749272,3.854850367,,,
16.05832605,3.854695467,,,
16.05915938,3.853768189,,,
16.05999272,3.8529873,,,
16.06082605,3.853913778,,,
16.06165938,3.853602544,,,
16.06249272,3.854762078,,,
16.06332605,3.856767433,,,
16.06415938,3.860858867,,,
16.06499272,3.864247267,,,
16.06582605,3.865807489,,,
16.06665938,3.864896211,,,
16.06749272,3.863905478,,,
16.06832605,3.863284156,,,
16.06915938,3.8639019,,,
16.06999272,3.864816011,,,
16.07082605,3.865358967,,,
16.07165938,3.865738822,,,
16.07249272,3.865189944,,,
16.07332605,3.864315233,,,
16.07415938,3.865334433,,,
16.07499272,3.8669405,,,
16.07582605,3.868606411,,,
16.07665938,3.869392444,,,
16.07749272,3.872228756,,,
16.07832605,3.876905422,,,
16.07915938,3.880605233,,,
16.07999272,3.8818171,,,
16.08082605,3.881907067,,,
16.08165938,3.882223644,,,
16.08249272,3.881986278,,,
16.08332605,3.881542656,,,
16.08415938,3.882457178,,,
16.08499272,3.885534989,,,
16.08582605,3.889849811,,,
16.08665938,3.891817111,,,
16.08749272,3.890164556,,,
16.08832605,3.888827667,,,
16.08915938,3.890456878,,,
16.08999272,3.892707478,,,
16.09082605,3.893756256,,,
16.09165938,3.892966244,,,
16.09249272,3.893927511,,,
16.09332605,3.896343511,,,
16.09415938,3.899130022,,,
16.09499272,3.901705111,,,
16.09582605,3.902398967,,,
16.09665938,3.902860922,,,
16.09749272,3.905549311,,,
16.09832605,3.909341867,,,
16.09915938,3.912816178,,,
16.09999272,3.914754044,,,
16.10082605,3.915958533,,,
16.10165938,3.917473744,,,
16.10249272,3.916378522,,,
16.10332605,3.915731722,,,
16.10415938,3.915476322,,,
16.10499272,3.916527833,,,
16.10582605,3.915600578,,,
16.10665938,3.915582767,,,
16.10749272,3.917130611,,,
16.10832605,3.9209358,,,
16.10915938,3.923374778,,,
16.10999272,3.926959122,,,
16.11082605,3.929338967,,,
16.11165938,3.930339933,,,
16.11249272,3.929795178,,,
16.11332605,3.930349256,,,
16.11415938,3.9297034,,,
16.11499272,3.927893722,,,
16.11582605,3.925914389,,,
16.11665938,3.927226422,,,
16.11749272,3.9297483,,,
16.11832605,3.931441567,,,
16.11915938,3.933545956,,,
16.11999272,3.934876733,,,
16.12082605,3.9369289,,,
16.12165938,3.937875756,,,
16.12249272,3.936638922,,,
16.12332605,3.932705844,,,
16.12415938,3.930740622,,,
16.12499272,3.933358111,,,
16.12582605,3.9370267,,,
16.12665938,3.9394897,,,
16.12749272,3.939060233,,,
16.12832605,3.9394325,,,
16.12915938,3.939147333,,,
16.12999272,3.938589256,,,
16.13082605,3.938419689,,,
16.13165938,3.939533467,,,
16.13249272,3.940212844,,,
16.13332605,3.940153178,,,
16.13415938,3.938397944,,,
16.13499272,3.936305922,,,
16.13582605,3.932390833,,,
16.13665938,3.9291755,,,
16.13749272,3.924106144,,,
16.13832605,3.921813067,,,
16.13915938,3.918630033,,,
16.13999272,3.917694967,,,
16.14082605,3.914932278,,,
16.14165938,3.913481289,,,
16.14249272,3.912037444,,,
16.14332605,3.909531589,,,
16.14415938,3.9077751,,,
16.14499272,3.905768244,,,
16.14582605,3.904877278,,,
16.14665938,3.899191456,,,
16.14749272,3.894105611,,,
16.14832605,3.8916508,,,
16.14915938,3.8927801,,,
16.14999272,3.894529244,,,
16.15082605,3.894377378,,,
16.15165938,3.892643033,,,
16.15249272,3.889640856,,,
16.15332605,3.887697244,,,
16.15415938,3.885537178,,,
16.15499272,3.884154089,,,
16.15582605,3.882873467,,,
16.15665938,3.8841273,,,
16.15749272,3.8851838,,,
16.15832605,3.884189556,,,
16.15915938,3.884627256,,,
16.15999272,3.883954478,,,
16.16082605,3.881542289,,,
16.16165938,3.877283278,,,
16.16249272,3.875618622,,,
16.16332605,3.876478756,,,
16.16415938,3.875604856,,,
16.16499272,3.874185767,,,
16.16582605,3.874470922,,,
16.16665938,3.8769524,,,
16.16749272,3.879294678,,,
16.16832605,3.883008856,,,
16.16915938,3.884353489,,,
16.16999272,3.886181867,,,
16.17082605,3.885217367,,,
16.17165938,3.884741589,,,
16.17249272,3.884423056,,,
16.17332605,3.885864733,,,
16.17415938,3.885044667,,,
16.17499272,3.883765267,,,
16.17582605,3.882463933,,,
16.17665938,3.885901244,,,
16.17749272,3.887126622,,,
16.17832605,3.887378811,,,
16.17915938,3.885074778,,,
16.17999272,3.8828767,,,
16.18082605,3.880619056,,,
16.18165938,3.880462333,,,
16.18249272,3.883079522,,,
16.18332605,3.885013744,,,
16.18415938,3.884193311,,,
16.18499272,3.880988389,,,
16.18582605,3.877800922,,,
16.18665938,3.876945689,,,
16.18749272,3.878248344,,,
16.18832605,3.880210344,,,
16.18915938,3.882938789,,,
16.18999272,3.8852647,,,
16.19082605,3.886717056,,,
16.19165938,3.884941178,,,
16.19249272,3.883626711,,,
16.19332605,3.885105067,,,
16.19415938,3.888980744,,,
16.19499272,3.888491344,,,
16.19582605,3.886721756,,,
16.19665938,3.885091422,,,
16.19749272,3.887853456,,,
16.19832605,3.892932278,,,
16.19915938,3.896677711,,,
16.19999272,3.896587456,,,
16.20082605,3.895029133,,,
16.20165938,3.895738789,,,
16.20249272,3.898977733,,,
16.20332605,3.900752533,,,
16.20415938,3.900860622,,,
16.20499272,3.901228122,,,
16.20582605,3.903152889,,,
16.20665938,3.906410911,,,
16.20749272,3.907990311,,,
16.20832605,3.909451111,,,
16.20915938,3.910082089,,,
16.20999272,3.911611756,,,
16.21082605,3.912805144,,,
16.21165938,3.917115667,,,
16.21249272,3.922747856,,,
16.21332605,3.927480811,,,
16.21415938,3.930271544,,,
16.21499272,3.933570433,,,
16.21582605,3.939527956,,,
16.21665938,3.946832956,,,
16.21749272,3.952154822,,,
16.21832605,3.954174656,,,
16.21915938,3.955200133,,,
16.21999272,3.962050322,,,
16.22082605,3.971058433,,,
16.22165938,3.9792864,,,
16.22249272,3.986459456,,,
16.22332605,3.995673178,,,
16.22415938,4.003373522,,,
16.22499272,4.008707333,,,
16.22582605,4.013417856,,,
16.22665938,4.021546467,,,
16.22749272,4.030999133,,,
16.22832605,4.039562833,,,
16.22915938,4.047716078,,,
16.22999272,4.053577367,,,
16.23082605,4.059403089,,,
16.23165938,4.066470089,,,
16.23249272,4.071801933,,,
16.23332605,4.073577967,,,
16.23415938,4.072273989,,,
16.23499272,4.074334322,,,
16.23582605,4.079187433,,,
16.23665938,4.085442111,,,
16.23749272,4.088658244,,,
16.23832605,4.088219178,,,
16.23915938,4.085810211,,,
16.23999272,4.084795067,,,
16.24082605,4.085519722,,,
16.24165938,4.084981889,,,
16.24249272,4.080279011,,,
16.24332605,4.073790878,,,
16.24415938,4.070078456,,,
16.24499272,4.067140667,,,
16.24582605,4.061726922,,,
16.24665938,4.051463422,,,
16.24749272,4.041631,,,
16.24832605,4.035697122,,,
16.24915938,4.033313344,,,
16.24999272,4.028930578,,,
16.25082605,4.021905889,,,
16.25165938,4.012256767,,,
16.25249272,4.002657989,,,
16.25332605,3.993479144,,,
16.25415938,3.983520067,,,
16.25499272,3.976553956,,,
16.25582605,3.9692439,,,
16.25665938,3.962149833,,,
16.25749272,3.956560856,,,
16.25832605,3.952420489,,,
16.25915938,3.949245789,,,
16.25999272,3.9465974,,,
16.26082605,3.943993844,,,
16.26165938,3.940803789,,,
16.26249272,3.934757622,,,
16.26332605,3.929804733,,,
16.26415938,3.925960989,,,
16.26499272,3.922306478,,,
16.26582605,3.916236822,,,
16.26665938,3.912913833,,,
16.26749272,3.912290278,,,
16.26832605,3.912619533,,,
16.26915938,3.910955822,,,
16.26999272,3.911161833,,,
16.27082605,3.911247511,,,
16.27165938,3.910350311,,,
